Call-Data-Record-ID	Service-Type	Timestamp	Duration	MSISDN-A	MSISDN-B	TXBytes
2554	S	06.06.2016 22:01		4917100000357	4917100000285	
2555	S	01.03.2016 23:54		4917100000298	4917100000081	
2556	S	14.06.2016 06:19		4917100000173	4917100000175	
2557	S	27.06.2016 07:53		4917100000363	4917100000306	
2558	S	28.04.2016 20:13		4917100000201	4917100000321	
2559	S	04.06.2016 17:00		4917100000154	4917100000091	
2560	S	14.03.2016 11:44		4917100000249	4917100000178	
2561	D	14.06.2016 03:10	119	4917100000091		10676680
2562	D	19.04.2016 10:12	3154	4917100000286		67429366
2563	S	29.05.2016 18:00		4917100000243	4917100000200	
2564	V	14.05.2016 00:50	14	4917100000010	499311172	
2565	D	17.06.2016 22:00	37	4917100000336		1159395
2566	D	22.06.2016 16:44	61	4917100000235		4342590
2567	D	07.04.2016 01:44	789	4917100000112		50612772
2568	S	26.05.2016 23:36		4917100000045	4917100000333	
2569	S	26.05.2016 18:06		4917100000332	4917100000015	
2570	V	26.03.2016 21:17	558	4917100000078	4917100000348	
2571	D	18.05.2016 10:42	186	4917100000379		13801944
2572	V	04.04.2016 03:05	294	4917100000230	4917100000212	
2573	D	27.03.2016 14:07	68	4917100000383		5182484
2574	V	13.06.2016 01:06	387	4917100000027	4917099999994	
2575	D	26.06.2016 01:12	138	4917100000332		10333992
2576	V	18.05.2016 13:41	22	4917100000386	499311133	
2577	S	06.02.2016 18:21		4917100000140	4917100000092	
2578	S	22.05.2016 17:50		4917100000288	4917100000022	
2579	V	22.06.2016 20:18	2560	4917100000278	499311287	
2580	S	22.06.2016 02:29		4917100000117	4917100000203	
2581	D	16.05.2016 06:00	213	4917100000010		1868010
2582	S	11.06.2016 09:47		4917100000033	4917100000137	
2583	V	23.06.2016 11:44	11	4917100000362	4917100000242	
2584	S	27.05.2016 21:43		4917100000061	4917100000032	
2585	D	03.06.2016 15:37	50	4917100000313		397850
2586	V	22.05.2016 11:48	1416	4917100000279	499311303	
2587	D	16.06.2016 14:48	483	4917100000303		19532037
2588	V	29.04.2016 19:31	3033	4917100000000	491601111146	
2589	S	05.06.2016 16:44		4917100000347	4917100000061	
2590	S	08.05.2016 19:22		4917100000094	4917100000220	
2591	D	26.06.2016 08:47	117	4917100000091		7074288
2592	S	12.05.2016 14:38		4917100000198	4917100000350	
2593	V	24.05.2016 17:31	2714	4917100000025	499311197	
2594	S	25.06.2016 10:46		4917100000183	4917100000365	
2595	S	01.03.2016 10:12		4917100000260	4917100000187	
2596	S	25.04.2016 20:28		4917100000213	4917100000278	
2597	S	14.06.2016 18:13		4917100000378	4917100000271	
2598	V	12.05.2016 17:14	72	4917100000093	499311163	
2599	S	18.06.2016 01:23		4917100000020	4917100000031	
2600	D	06.06.2016 07:16	342	4917100000228		22207770
2601	S	28.03.2016 00:15		4917100000297	4917100000096	
2602	V	26.05.2016 01:49	77	4917100000322	499311250	
2603	S	04.06.2016 05:36		4917100000099	4917100000032	
2604	D	29.06.2016 00:46	954	4917100000130		44547030
2605	D	13.06.2016 17:52	73	4917100000347		4899395
2606	S	23.06.2016 12:52		4917100000094	4917100000351	
2607	V	17.05.2016 17:15	231	4917100000215	491601111188	
2608	V	04.05.2016 03:21	2912	4917100000226	491601111116	
2609	S	13.06.2016 01:00		4917100000360	4917100000202	
2610	V	10.05.2016 01:45	932	4917100000386	4917100000177	
2611	S	27.04.2016 15:27		4917100000189	4917100000123	
2612	D	04.06.2016 01:24	102	4917100000068		242454
2613	S	06.06.2016 22:26		4917100000312	4917100000299	
2614	V	29.05.2016 06:08	20	4917100000160	499311231	
2615	S	27.05.2016 13:58		4917100000103	4917100000209	
2616	V	17.05.2016 18:37	31	4917100000228	4917100000264	
2617	S	06.06.2016 10:43		4917100000034	4917100000115	
2618	D	22.03.2016 01:24	201	4917100000093		18068292
2619	D	02.05.2016 03:23	20	4917100000259		636580
2620	V	08.05.2016 02:41	98	4917099999994	4917100000306	
2621	D	23.06.2016 01:16	1350	4917100000359		71054550
2622	S	24.03.2016 09:55		4917100000372	4917100000322	
2623	S	09.05.2016 20:51		4917100000283	4917100000033	
2624	D	19.05.2016 04:38	68	4917100000387		1364420
2625	D	15.03.2016 07:06	64	4917100000218		3600448
2626	S	17.06.2016 19:34		4917100000209	4917100000212	
2627	D	26.03.2016 17:21	3143	4917100000145		34742722
2628	D	15.05.2016 00:02	1119	4917100000296		80065569
2629	S	09.04.2016 16:26		4917100000043	4917100000156	
2630	S	26.05.2016 00:29		4917100000322	4917100000203	
2631	S	24.02.2016 08:08		4917100000304	4917100000047	
2632	D	22.02.2016 08:32	1955	4917100000076		71711355
2633	S	18.06.2016 04:19		4917100000204	4917100000140	
2634	D	19.03.2016 15:17	3473	4917100000334		268438589
2635	V	27.06.2016 09:02	37	4917100000371	4917100000021	
2636	S	04.04.2016 05:36		4917100000149	4917099999995	
2637	S	12.04.2016 11:09		4917100000097	4917100000278	
2638	D	15.05.2016 14:50	2846	4917100000095		243219160
2639	D	25.05.2016 17:21	2373	4917100000344		164868921
2640	S	01.04.2016 18:45		4917100000232	4917100000053	
2641	D	08.04.2016 13:59	2670	4917100000037		85042170
2642	S	03.06.2016 08:41		4917100000188	4917100000363	
2643	D	26.05.2016 01:06	3297	4917100000043		119522844
2644	D	09.06.2016 01:32	2615	4917100000375		244771845
2645	S	21.06.2016 17:52		4917100000219	4917100000252	
2646	S	29.05.2016 02:31		4917100000314	4917100000169	
2647	V	22.04.2016 07:11	910	4917100000120	4917100000242	
2648	D	29.03.2016 02:24	480	4917100000207		2832480
2649	S	07.06.2016 22:52		4917100000273	4917100000040	
2650	V	12.06.2016 04:51	74	4917100000306	4917100000083	
2651	D	13.06.2016 07:33	118	4917100000253		11283396
2652	V	01.03.2016 15:53	668	4917100000106	499311210	
2653	S	05.06.2016 04:40		4917100000048	4917100000146	
2654	D	15.05.2016 19:03	43	4917100000355		3496459
2655	V	24.05.2016 11:34	1471	4917100000070	4917100000101	
2656	V	14.04.2016 22:01	114	4917100000305	4917100000145	
2657	S	20.06.2016 15:46		4917100000205	4917100000315	
2658	V	16.06.2016 18:35	2296	4917100000029	4917100000057	
2659	V	26.06.2016 15:27	126	4917100000319	499311207	
2660	D	12.06.2016 03:35	1042	4917100000204		43884872
2661	V	07.06.2016 14:10	106	4917100000135	4917100000359	
2662	V	25.06.2016 18:47	44	4917100000312	491601111199	
2663	V	05.06.2016 20:32	2692	4917100000374	491601111164	
2664	S	24.05.2016 15:55		4917100000103	4917100000312	
2665	V	23.03.2016 09:04	89	4917100000260	4917100000160	
2666	S	21.05.2016 11:19		4917100000050	4917100000222	
2667	V	15.06.2016 04:46	10	4917100000175	499311283	
2668	D	05.06.2016 22:09	88	4917100000122		1716528
2669	V	06.06.2016 06:14	54	4917100000191	499311144	
2670	D	15.04.2016 04:27	591	4917100000317		20351676
2671	D	21.06.2016 04:47	95	4917100000311		4172210
2672	S	08.06.2016 18:14		4917100000063	4917100000352	
2673	D	27.06.2016 19:38	657	4917100000115		43444125
2674	D	21.06.2016 23:22	22	4917100000099		1588532
2675	S	27.06.2016 14:33		4917100000320	4917100000295	
2676	D	09.05.2016 10:38	74	4917100000097		6879632
2677	D	04.05.2016 05:10	123	4917100000160		1326678
2678	D	05.06.2016 05:34	121	4917100000364		4370641
2679	V	18.05.2016 07:45	822	4917100000153	499311303	
2680	S	12.04.2016 11:28		4917100000213	4917100000049	
2681	S	20.06.2016 03:38		4917099999995	4917100000022	
2682	D	25.04.2016 12:08	101	4917100000209		6609844
2683	S	05.06.2016 19:51		4917100000214	4917100000099	
2684	D	13.04.2016 17:43	1130	4917100000234		98910030
2685	V	28.06.2016 03:03	123	4917100000097	4917100000157	
2686	S	19.04.2016 18:18		4917100000308	4917100000282	
2687	V	12.03.2016 04:43	3682	4917100000341	4917100000283	
2688	S	01.06.2016 06:01		4917100000308	4917100000157	
2689	D	21.05.2016 15:13	3286	4917100000279		175587410
2690	S	12.05.2016 01:34		4917100000214	4917100000066	
2691	D	13.06.2016 07:44	2802	4917100000045		103651584
2692	V	01.04.2016 22:17	3660	4917100000120	491601111137	
2693	S	10.05.2016 12:24		4917100000105	4917100000330	
2694	S	08.04.2016 05:37		4917100000269	4917100000328	
2695	D	13.06.2016 12:44	339	4917100000060		20549841
2696	V	15.06.2016 00:35	66	4917100000256	4917100000363	
2697	S	17.02.2016 14:38		4917100000370	4917100000364	
2698	S	21.06.2016 17:57		4917100000024	4917100000172	
2699	D	06.05.2016 17:44	2065	4917100000285		124348105
2700	V	06.02.2016 04:12	712	4917100000225	499311243	
2701	V	25.04.2016 13:13	426	4917100000280	4917100000295	
2702	S	23.06.2016 13:24		4917100000122	4917100000329	
2703	D	22.06.2016 16:45	34	4917100000270		2046460
2704	D	01.05.2016 13:50	102	4917100000196		8171016
2705	D	25.06.2016 20:07	104	4917100000386		5917288
2706	S	05.05.2016 13:27		4917100000042	4917100000064	
2707	V	06.06.2016 09:37	1713	4917100000328	4917100000299	
2708	V	01.06.2016 05:04	115	4917100000275	4917100000135	
2709	V	22.06.2016 20:52	18	4917100000033	499311316	
2710	S	22.05.2016 05:33		4917100000144	4917100000273	
2711	D	10.05.2016 10:04	101	4917100000363		3548635
2712	D	16.04.2016 05:02	2725	4917099999998		59361400
2713	S	08.04.2016 22:50		4917100000081	4917100000152	
2714	V	08.05.2016 09:59	82	4917100000017	4917100000058	
2715	S	19.05.2016 04:30		4917100000386	4917100000059	
2716	V	29.04.2016 12:36	101	4917100000030	499311124	
2717	V	26.03.2016 00:51	114	4917100000228	4917100000292	
2718	S	08.06.2016 03:02		4917100000353	4917100000155	
2719	V	12.06.2016 09:23	294	4917100000073	4917100000356	
2720	D	28.06.2016 11:38	2197	4917100000108		23514491
2721	S	21.03.2016 21:23		4917100000316	4917100000157	
2722	D	04.02.2016 19:39	489	4917100000272		23550729
2723	V	28.05.2016 23:31	177	4917100000222	499311167	
2724	V	22.04.2016 13:17	120	4917100000316	4917100000203	
2725	V	22.04.2016 21:09	79	4917100000372	4917100000143	
2726	S	12.06.2016 20:21		4917100000171	4917100000067	
2727	D	22.06.2016 16:30	32	4917100000239		1935520
2728	V	28.05.2016 06:00	1746	4917100000078	4917100000176	
2729	D	20.06.2016 19:02	129	4917100000092		12691794
2730	V	18.05.2016 16:13	83	4917100000318	4917100000149	
2731	D	26.06.2016 00:35	60	4917100000074		4823700
2732	S	17.05.2016 18:14		4917100000067	4917099999998	
2733	V	29.06.2016 10:49	105	4917100000008	4917100000271	
2734	D	13.06.2016 09:17	612	4917100000253		52587936
2735	V	24.06.2016 19:12	59	4917100000291	4917100000279	
2736	D	11.03.2016 15:59	114	4917100000040		3365280
2737	D	26.04.2016 20:46	115	4917100000373		10513530
2738	S	03.05.2016 14:28		4917100000370	4917100000359	
2739	V	28.04.2016 12:33	19	4917100000117	4917100000226	
2740	V	05.05.2016 05:48	31	4917100000305	491601111204	
2741	S	01.04.2016 15:49		4917100000043	4917100000319	
2742	D	20.05.2016 08:26	3495	4917100000282		140572395
2743	S	17.05.2016 13:00		4917100000139	4917100000245	
2744	S	18.06.2016 23:19		4917100000012	4917100000135	
2745	D	29.06.2016 15:18	125	4917100000104		2861000
2746	S	07.06.2016 11:10		4917100000221	4917100000191	
2747	S	25.06.2016 11:35		4917100000044	4917100000046	
2748	D	19.03.2016 00:31	107	4917100000166		3874898
2749	D	22.05.2016 19:20	122	4917100000057		6163196
2750	V	15.05.2016 17:48	618	4917100000380	4917100000032	
2751	D	11.06.2016 13:15	609	4917100000020		17072097
2752	S	04.06.2016 18:28		4917100000164	4917100000205	
2753	S	04.06.2016 00:14		4917100000054	4917100000041	
2754	D	29.02.2016 02:22	25	4917100000249		1314125
2755	D	29.05.2016 09:17	2912	4917100000291		232063104
2756	S	20.06.2016 12:30		4917100000242	4917100000074	
2757	V	24.05.2016 22:48	12	4917100000330	499311199	
2758	V	02.06.2016 22:57	408	4917100000228	491601111188	
2759	D	27.05.2016 20:32	3297	4917100000104		165245640
2760	D	09.06.2016 15:38	57	4917100000062		268755
2761	S	21.06.2016 09:22		4917100000023	4917100000192	
2762	V	28.05.2016 08:23	453	4917100000082	499311295	
2763	D	19.05.2016 14:07	19	4917100000079		1416032
2764	D	01.06.2016 18:20	1889	4917100000221		70418142
2765	D	11.06.2016 02:24	113	4917100000158		8980788
2766	D	11.05.2016 13:43	216	4917100000093		12916584
2767	V	06.06.2016 14:06	38	4917100000324	499311264	
2768	S	15.06.2016 12:51		4917100000176	4917100000288	
2769	D	17.06.2016 16:29	29	4917100000222		409625
2770	V	14.06.2016 21:08	1229	4917100000319	4917100000117	
2771	D	23.05.2016 19:38	38	4917100000175		2520806
2772	V	08.05.2016 06:02	47	4917100000344	491601111179	
2773	V	22.06.2016 08:36	109	4917100000014	4917100000065	
2774	V	11.04.2016 10:53	25	4917100000079	499311174	
2775	D	10.05.2016 11:17	11	4917100000120		918269
2776	V	25.02.2016 15:12	27	4917100000350	499311289	
2777	D	08.05.2016 23:37	3550	4917100000334		227317150
2778	D	12.02.2016 22:42	3693	4917100000081		75455376
2779	D	18.05.2016 04:00	51	4917100000080		1545912
2780	D	29.04.2016 23:31	2604	4917100000227		146443752
2781	S	12.06.2016 03:28		4917100000339	4917100000050	
2782	D	03.05.2016 07:11	1570	4917100000263		137475480
2783	D	10.06.2016 18:17	121	4917100000072		843128
2784	D	04.06.2016 18:27	69	4917100000132		4396542
2785	S	10.04.2016 14:36		4917100000282	4917100000366	
2786	D	05.03.2016 17:34	119	4917100000370		2054178
2787	V	23.06.2016 03:29	86	4917100000001	499311130	
2788	S	19.04.2016 00:03		4917100000168	4917100000366	
2789	V	26.06.2016 10:58	723	4917100000293	4917100000033	
2790	D	17.02.2016 13:23	606	4917100000370		36411510
2791	S	24.04.2016 14:18		4917100000080	4917100000161	
2792	V	06.04.2016 04:41	64	4917100000045	4917100000307	
2793	D	25.06.2016 22:22	20	4917100000165		370680
2794	V	28.03.2016 06:02	67	4917100000251	4917100000319	
2795	D	20.02.2016 08:05	507	4917100000323		16061760
2796	S	21.06.2016 12:50		4917100000118	4917100000129	
2797	D	29.03.2016 18:27	75	4917100000337		186900
2798	S	16.05.2016 09:18		4917100000000	4917100000351	
2799	S	09.04.2016 11:58		4917100000029	4917100000169	
2800	S	03.04.2016 00:44		4917100000334	4917100000216	
2801	V	17.06.2016 02:53	2978	4917100000205	4917100000364	
2802	D	28.06.2016 10:04	77	4917100000222		253176
2803	V	19.05.2016 09:57	3165	4917100000282	499311299	
2804	S	06.05.2016 14:10		4917100000275	4917100000058	
2805	S	22.06.2016 04:54		4917100000212	4917100000264	
2806	V	16.05.2016 20:23	822	4917100000206	491601111124	
2807	S	16.05.2016 00:25		4917100000217	4917100000208	
2808	V	25.06.2016 11:28	2692	4917100000100	499311134	
2809	D	18.05.2016 22:52	109	4917100000287		5114498
2810	S	13.06.2016 15:41		4917100000349	4917100000163	
2811	D	10.06.2016 17:42	1009	4917100000223		48209011
2812	S	20.06.2016 21:43		4917100000347	4917100000169	
2813	D	04.06.2016 03:07	2186	4917100000379		18030128
2814	D	12.06.2016 06:56	51	4917100000385		233325
2815	V	15.06.2016 23:18	101	4917100000046	4917100000289	
2816	V	07.06.2016 16:29	855	4917100000280	4917100000210	
2817	V	12.06.2016 11:10	943	4917100000138	491601111204	
2818	V	19.06.2016 02:31	33	4917100000204	491601111147	
2819	V	29.06.2016 18:38	679	4917100000348	499311111	
2820	V	04.05.2016 05:02	20	4917100000028	399312112	
2821	V	28.02.2016 20:17	3286	4917100000049	4917100000011	
2822	V	09.03.2016 21:17	19	4917100000271	499311139	
2823	V	20.06.2016 14:06	30	4917100000319	4917100000184	
2824	S	14.05.2016 05:31		4917100000039	4917100000296	
2825	S	29.05.2016 08:27		4917100000143	4917100000214	
2826	D	16.05.2016 10:52	84	4917100000259		2841468
2827	V	07.05.2016 04:22	100	4917100000018	4917100000021	
2828	D	22.06.2016 09:06	510	4917100000162		2720850
2829	S	16.06.2016 13:15		4917100000063	4917100000037	
2830	D	21.05.2016 11:54	16	4917100000368		92928
2831	V	15.06.2016 21:29	609	4917100000192	4917100000231	
2832	D	23.05.2016 11:30	105	4917100000371		7613445
2833	D	01.05.2016 07:54	2967	4917100000315		181120515
2834	S	18.04.2016 10:59		4917100000383	4917100000003	
2835	V	22.05.2016 12:34	11	4917100000351	499311239	
2836	V	06.05.2016 07:58	2263	4917100000251	4917100000000	
2837	V	07.03.2016 03:05	74	4917100000200	4917100000359	
2838	D	02.05.2016 07:25	61	4917100000275		3282288
2839	S	23.04.2016 02:56		4917100000110	4917100000206	
2840	V	29.06.2016 02:36	48	4917100000095	4917100000122	
2841	S	13.05.2016 06:05		4917099999996	4917100000111	
2842	D	05.06.2016 03:42	1570	4917100000348		91325330
2843	D	28.05.2016 22:22	1185	4917100000328		89277900
2844	D	08.05.2016 11:27	558	4917100000238		29677788
2845	D	09.03.2016 05:47	14	4917100000341		889308
2846	S	16.04.2016 01:45		4917100000255	4917100000221	
2847	V	26.06.2016 00:55	234	4917100000020	4917100000112	
2848	V	03.04.2016 07:55	41	4917100000295	4917100000360	
2849	V	01.06.2016 20:14	456	4917100000334	499311206	
2850	D	13.04.2016 07:25	54	4917100000299		3791124
2851	V	18.06.2016 12:31	97	4917100000123	4917100000362	
2852	V	26.06.2016 14:29	1768	4917100000133	4917100000296	
2853	V	29.04.2016 01:39	50	4917100000271	4917100000327	
2854	S	17.05.2016 11:49		4917100000220	4917100000268	
2855	S	28.05.2016 08:53		4917100000346	4917100000349	
2856	V	25.06.2016 18:04	76	4917100000296	4917100000159	
2857	D	06.06.2016 04:00	3000	4917100000306		29190000
2858	S	10.05.2016 06:43		4917100000373	4917100000074	
2859	V	02.04.2016 23:52	366	4917100000280	499311190	
2860	V	13.04.2016 22:48	82	4917100000076	4917100000241	
2861	S	07.05.2016 10:27		4917100000365	4917100000156	
2862	V	23.06.2016 17:38	112	4917100000050	168731111	
2863	S	05.04.2016 00:52		4917100000028	4917100000253	
2864	V	03.05.2016 14:40	1702	4917100000296	4917100000311	
2865	S	27.06.2016 22:26		4917100000324	4917100000285	
2866	D	06.03.2016 17:43	113	4917100000106		6250256
2867	S	27.03.2016 21:55		4917100000371	4917100000118	
2868	V	11.06.2016 15:41	10	4917100000356	499311218	
2869	S	05.06.2016 21:36		4917100000266	4917100000275	
2870	V	25.06.2016 03:58	3242	4917100000050	4917100000174	
2871	D	22.06.2016 12:57	116	4917100000239		2826572
2872	V	03.05.2016 13:48	117	4917100000279	4917100000205	
2873	V	21.06.2016 06:23	489	4917100000089	4917100000144	
2874	S	13.06.2016 01:38		4917100000231	4917100000032	
2875	D	25.04.2016 01:51	97	4917100000189		8229674
2876	V	10.04.2016 04:55	121	4917100000305	4917100000195	
2877	S	26.06.2016 00:18		4917100000009	4917100000319	
2878	D	25.02.2016 12:10	1075	4917100000131		5945825
2879	D	14.03.2016 18:26	567	4917100000030		31921533
2880	S	16.06.2016 07:33		4917100000288	4917100000248	
2881	D	02.04.2016 12:06	107	4917100000246		1725268
2882	V	18.06.2016 04:48	110	4917100000152	4917100000143	
2883	V	15.04.2016 15:47	69	4917100000113	499311228	
2884	V	23.06.2016 01:55	3374	4917100000223	4917099999992	
2885	D	26.02.2016 18:55	2604	4917100000131		60449256
2886	S	12.06.2016 13:42		4917100000313	4917100000007	
2887	S	05.05.2016 16:29		4917100000288	4917100000178	
2888	D	21.06.2016 09:40	1867	4917100000344		165515151
2889	S	21.05.2016 17:37		4917100000157	4917100000067	
2890	D	28.05.2016 18:08	1317	4917100000079		52610199
2891	S	05.05.2016 23:17		4917100000115	4917100000283	
2892	S	23.06.2016 16:11		4917100000310	4917100000053	
2893	V	12.05.2016 00:01	28	4917100000291	4917100000057	
2894	V	14.06.2016 02:14	1834	4917100000206	499311304	
2895	S	25.06.2016 13:13		4917100000068	4917100000237	
2896	S	21.04.2016 00:03		4917100000117	4917100000167	
2897	V	04.05.2016 03:57	1977	4917100000243	499311127	
2898	V	15.06.2016 16:19	32	4917100000054	499311209	
2899	D	12.06.2016 05:19	94	4917100000070		8664356
2900	V	06.06.2016 08:17	34	4917100000046	4917100000295	
2901	V	08.06.2016 01:02	81	4917100000139	4917100000312	
